,Word,Count
14297,алергии-отрича,2
14299,алергични,2
14307,алцхаймер,2
14312,АМПУТИРАН,2
14313,ампутираната,2
14314,ампутирано,2
14316,анален,2
14317,анализатор-без,2
14320,анална,2
14321,анално,2
14322,анамнеза-не,2
14324,анатом,2
14325,ангажиращ,2
14326,ангелова,2
14327,ангина,2
14328,анемична,2
14330,анемията,2
14332,анормално,2
14334,анормалност,2
14337,антибиотик,2
14344,анулира,2
14345,АНУЛИРАНЕ,2
14346,анулирани,2
14355,апликации,2
14356,апликация,2
14363,аптечната,2
14378,АРТЕРИИ,2
14379,артерии-запазен,2
14382,АРТЕРИИТЕ,2
14389,АС,2
14391,асептична,2
14393,асиметрични,2
14394,АСИМЕТРИЯ,2
14401,АСТИГМАТИЗЪМ,2
14403,атаки,2
14408,атонична,2
14440,ахилесово,2
14471,ба,2
14473,баба,2
14479,базата,2
14484,балнеолечение,2
14485,банкя,2
14486,басейни,2
14487,БАСТУН,2
14489,БЕ,2
14490,бебешка,2
14493,бедрената,2
14494,бедрените,2
14495,без-нощен-задух,2
14496,без.отоци,2
14501,бел.половина,2
14502,бележка,2
14503,белезникава,2
14507,белодробно,2
14512,беше,2
14515,бил-повече-в-ляво,2
14525,битов,2
14529,благоевград,2
14531,БЛЕД,2
14536,бледожълтеникави,2
14541,бледорозов,2
14542,бледорозово,2
14543,БЛЕДОСТ,2
14550,БЛЕФАРОСПАЗЪМ,2
14552,БЛИЗКИ,2
14553,близост,2
14554,блока,2
14556,блокирана,2
14563,боди,2
14569,бол.и,2
14570,бол.над,2
14572,бола,2
14577,болезнен.крайници,2
14598,болничната,2
14599,болничния,2
14601,болното,2
14610,бради,2
14616,бременности,2
14618,бримки,2
14619,бронх,2
14621,БРОНХИТ,2
14623,бронхоскопия,2
14627,бутона,2
14631,бъбреци-не,2
14633,БЪБРЕЧНА,2
14634,бъбречни,2
14635,БЪДА,2
14636,БЪДЕ,2
14637,бързал,2
14638,бързопреходен,2
14639,БЯЛО,2
14641,в-а,2
14644,в-у,2
14646,в-ще,2
14654,ваксина,2
14660,ВАРИКОЗНО,2
14661,вариращи,2
14662,вариращо,2
14665,варна,2
14671,вдигане,2
14676,вдясно-отслабено,2
14702,вели,2
14712,венозна-отслабени,2
14713,ВЕНОЗНИ,2
14716,верифициран,2
14717,ВЕРОЯТНО,2
14719,вертебрална,2
14725,вест,2
14727,ВЕСТИБУЛАРНИ,2
14732,ВЕЧЕ,2
14733,вечерта,2
14735,вземане,2
14736,вземе,2
14737,взето,2
14747,видимата,2
14762,ВИСОКА,2
14764,висулка,2
14768,включвания,2
14769,включително,2
14778,ВЛАГАЛИЩЕТО,2
14779,влагалищно,2
14780,влажен-леко-обложен-щит.жлеза,2
14784,ВЛОШАВАНЕ,2
14785,влошен,2
14789,внимание,2
14790,внука,2
14793,ВОДИ,2
14795,военна,2
14797,воля,2
14809,врат,2
14810,ВРАТНА,2
14813,вреди-навици-само-попийва,2
14815,вредни-навици-отрича,2
14817,вродените,2
14818,ВРЪЗКА,2
14820,ВСЕ,2
14823,ВСМ,2
14830,втрисания,2
14839,възглавница,2
14840,възела,2
14841,възлести,2
14845,възпалила,2
14857,вълните,2
14863,въпрос,2
14874,ВЪТРЕШНИ,2
14875,вътрешния,2
14900,гама,2
14905,гастродуоденит,2
14916,генерализирани,2
14918,ГЕНИТАЛНО,2
14920,ГЕРБ,2
14929,главен,2
14930,главобол,2
14931,главоболието,2
14936,ГЛАУКОМА,2
14938,ГЛЕЗЕН,2
14939,ГЛЕЗЕННИТЕ,2
14952,ГНОЙНА,2
14953,гнойно,2
14963,годината,2
14964,години-на,2
14973,гореописаната,2
14975,ГОРНАТА,2
14976,горното,2
14977,горчивини,2
14978,готви,2
14998,град,2
15002,гранулация,2
15003,гранулирана,2
15004,ГРАНУЛИРАНИ,2
15008,грижа,2
15009,грижи,2
15011,групови,2
15012,ГРЪБНАКА,2
15013,гръбначна,2
15015,гръбначният,2
15017,ГРЪДНИ,2
15025,гърбица,2
15027,гърда-без,2
15028,гърда-опипва,2
15029,гърда-радикална,2
15030,гърда-с,2
15033,ГЪРДИ,2
15037,гъст,2
15062,далеч-запазена,2
15063,далтонизъм,2
15066,ДАТА,2
15087,ДВЕ,2
15091,двигателната,2
15096,движения-отслабени,2
15098,движеща,2
15118,дебютирал,2
15121,дегенеративен,2
15123,дегенерация,2
15131,действия,2
15146,денев,2
15147,деня,2
15151,депресиран,2
15163,дефекти,2
15164,ДЕФОРМАЦИИ,2
15165,деформира,2
15166,ДЕФОРМИРАНИ,2
15168,деформиращ,2
15180,диабет.не,2
15181,ДИАБЕТИКА,2
15183,диабетично,2
15186,ДИАГНОЗА,2
15187,диагноза-системен,2
15188,диагностична,2
15189,ДИАГНОСТИЧНО,2
15191,диализа,2
15194,ДИАРИЯ,2
15199,диетична,2
15209,дилатация,2
15210,дилатация-руптура,2
15212,димитров,2
15213,димов,2
15214,динамична,2
15215,диоптри,2
15216,диоптър,2
15220,дисеминация,2
15223,ДИСКОВА,2
15224,дискови,2
15225,дискомфорт-загуба,2
15229,ДИСКОПАТИЯ,2
15249,ДИСТОНИЯ,2
15255,диуретичната,2
15264,диша-не,2
15265,ДИШАН,2
15266,дишане-без,2
15270,дишане-силно,2
15272,дишане-честота,2
15282,ДЛАНИ,2
15287,днешна,2
15288,дни-силни,2
15291,добавя,2
15292,доброкачествен,2
15293,ДОБРОКАЧЕСТВЕНО,2
15294,добър-шепотна,2
15297,ДОЗА,2
15298,дойде,2
15299,док,2
15300,ДОКАЗАНО,2
15301,ДОКУМЕНТИ,2
15302,дол.крайници,2
15305,ДОЛНАТА,2
15307,долни-без,2
15308,ДОМА,2
15309,домат,2
15310,домашни,2
15311,домашно,2
15320,досега,2
15321,досие,2
15322,достигащи,2
15333,дребна,2
15337,ДРЕНАЖ,2
15338,дренажи,2
15339,дренажната,2
15347,дробове-изострено,2
15349,дробовете,2
15350,ДРУГА,2
15351,друго,2
15372,дф-изразен,2
15373,дъга-болезнен,2
15381,дъга.стар,2
15384,дъги.бял,2
15388,дълбоката,2
15401,ДЪЩЕРЯТА,2
15403,дюшек,2
15404,ДЯЛ,2
15405,дял.нормален,2
15407,дяла,2
15408,ДЯЛОВЕ,2
15409,дяната,2
15412,дясно-стеснен,2
15413,евакуация,2
15432,ЕДНАКВО,2
15433,ЕДНАТА,2
15435,еднородна,2
15436,едностранно,2
15437,едрозърнеста,2
15439,ежегоден,2
15440,ежедневните,2
15441,ежемесечна,2
15443,език.бели,2
15444,език.гърло,2
15446,ЕЗИКА,2
15448,екатерина,2
15466,екзема,2
15470,екип,2
15480,екстремен,2
15485,елементарни,2
15489,ем.стабилна,2
15492,емоционално-лабилна,2
15531,еритема,2
15540,еритремия,2
15541,ерозивен,2
15543,естествен,2
15544,естеството,2
15556,ЕХО,2
15558,ехограф,2
15559,ехографското,2
15566,ЖЕЛАЕ,2
15570,жени,2
15571,жено,2
15573,ЖЕНСКИ,2
15576,ЖИВА,2
15578,живее,2
15583,жилави,2
15600,жлезист,2
15602,жлъчка,2
15604,жълтеница,2
15606,жълто,2
15610,ЗАБАВЕН,2
15617,заболявания-операция,2
15618,заболявания-оперирана,2
15619,заболявания-отрича,2
15620,заболявания.,2
15621,заведение,2
15624,завишаване,2
15625,загрубяла,2
15626,загубено,2
15629,задния,2
15630,задно,2
15631,задоволителна,2
15632,задоволителни,2
15636,задръжка,2
15637,задух.бивш,2
15638,задушна,2
15639,задължен,2
15642,закупена,2
15646,залитаща,2
15647,заличен,2
15648,заличени,2
15650,залющени,2
15651,замаяност,2
15652,заморявала,2
15653,ЗАМЪГЛЕНО,2
15663,запазено-общо,2
15669,запознат,2
15671,ЗАПУШЕН,2
15672,запушени,2
15673,ЗАРАСНАЛА,2
15674,зараснали,2
15676,засегната,2
15677,засилен,2
15680,затворено,2
15682,затормозена,2
15683,затормозени,2
15684,ЗАТРУДНЕН,2
15686,захват,2
15687,зацапано,2
15694,звука,2
15695,звучни,2
15697,звънлива,2
15699,ЗД-,2
15711,значими,2
15712,значителни,2
15713,ЗНАЧИТЕЛНО,2
15715,ЗОНА,2
15726,ЗРИТЕЛЕН,2
15727,зрителни,2
15733,зъбец,2
15736,и-вид.лигавици-розови,2
15737,и-простата,2
15745,иван,2
15754,идолни,2
15757,ИЗ,2
15761,изведени,2
15763,извършван,2
15764,извършване,2
15765,извършен,2
15766,извършената,2
15767,ИЗВЪРШЕНАТА,2
15768,извършени,2
15771,изглежда,2
15772,издадена,2
15773,издадено,2
15777,изискванията,2
15778,изключение,2
15779,изконсумирана-бледа,2
15780,изкуствените,2
15784,излъчваща,2
15785,излъчващи,2
15788,изменена,2
15789,измененията,2
15790,измерено,2
15791,ИЗМЕСТЕНА,2
15792,изминалия,2
15796,изостаналост,2
15800,изпила,2
15801,ИЗПИСАН,2
15804,изпитва,2
15805,използва,2
15807,изпотява,2
15808,изправена,2
15809,изпъкнали,2
15810,изпъне,2
15816,изразяваща,2
15817,израстъците,2
15822,ИЗСЛЕДВАНЕ,2
15824,изследвани,2
15825,изследвания-не,2
15826,изследванията,2
15829,ИЗТИЧА,2
15830,източване,2
15832,изтъняване,2
15834,изхожда,2
15835,изцяло,2
15836,ИЗЧИСТЕН,2
15839,изявена,2
15840,изяви,2
15864,имплантация,2
15865,импланти,2
15866,имплантиран,2
15880,индиректна,2
15883,инициирани,2
15888,инструктирана,2
15889,ИНСУЛИН,2
15892,интелект-запазени,2
15893,интелектуален,2
15896,интереси,2
15903,инфектирани,2
15904,ИНФЕКЦИЯ,2
15932,йод,2
15941,КАЗВА,2
15942,кал,2
15946,камъни,2
15947,канал-проходим,2
15948,канала,2
15949,канела,2
15952,капилярни,2
15961,кардиомегалия,2
15969,кастрация,2
15970,катар,2
15975,катедра,2
15979,кафяви,2
15982,качване,2
15983,кашави,2
15988,квадранта,2
16011,КИТКА,2
16015,киха,2
16020,клапа-на,2
16025,КЛЕПАЧИ,2
16026,КЛЕПАЧИТЕ,2
16027,клетка,2
16029,клякане,2
16039,КОЕТО,2
16040,кожа.,2
16045,КОЖЕН,2
16046,КОЖНО,2
16047,кожното,2
16050,кола,2
16051,колев,2
16052,колектив,2
16054,КОЛЕНАТА,2
16068,КОМАНДИ,2
16069,комисията,2
16070,комплициране,2
16071,комуникативен,2
16072,кон.и,2
16073,конгестия,2
16074,конгломерат,2
16075,конеца,2
16083,консистенция.крайници,2
16086,КОНСТАТИРАТ,2
16087,КОНСУЛ,2
16089,КОНСУЛТ,2
16090,консултативни,2
16094,контакти,2
16098,КОНТРАКТУРА,2
16099,контрастна,2
16101,контролирани,2
16104,контури,2
16105,конфигурации,2
16108,концентричната,2
16114,КОНЮНКТИВАТА,2
16119,КООРДИНАЦИЯ,2
16133,корекцията,2
16134,корема-дясно,2
16135,корема-травма,2
16138,корен,2
16139,КОРЕНЧЕТА,2
16143,коригирани,2
16149,коронарен,2
16150,коронарни,2
16152,корсет,2
16155,КОСТ,2
16156,костадинов,2
16159,костната,2
16165,кош-мек,2
16168,кош-симетрични,2
16171,кош.крайници,2
16177,кош.с,2
16181,кош.чисто,2
16197,крайно,2
16207,кракът,2
16212,краткотраен,2
16219,кризисни,2
16220,криптите,2
16226,КРУША,2
16228,КРЪВНА,2
16229,кръвната,2
16232,кръвохрак,2
16233,кръстна,2
16243,куркаща,2
16244,КУРСА,2
16247,КУХИНА,2
16250,КЪРВЕНЕ,2
16253,КЪРВЯЩА,2
16254,къса,2
16255,късните,2
16280,лагофталм,2
16291,ларингса,2
16297,латерални,2
16298,ЛАТЕРАЛНИ,2
16299,латералния,2
16308,левкоза,2
16309,ЛЕВКОЦИТИ,2
16312,лед,2
16314,лежал,2
16320,ЛЕКАР,2
16322,лекарствения,2
16323,лекарството,2
16327,лекувала,2
16328,лекувано,2
16330,лен,2
16332,лес,2
16335,лечебни,2
16340,лечения,2
16341,лещите,2
16342,ЛИ,2
16353,лигавици-бледа,2
16356,лигавици-зачервени,2
16357,лигавици-мургави,2
16358,лигавици-нормален,2
16372,лилав,2
16374,лимон,2
16380,ЛИМФЕДЕМ,2
16385,линия-отворени,2
16386,линия-спокоен,2
16396,лис,2
16397,ЛИСТ,2
16398,листа,2
16403,лице.ясен,2
16404,лицев,2
16405,лицевата,2
16406,личат,2
16408,личността,2
16422,ловкост,2
16427,ЛОКАЛЕН,2
16428,ЛОКАЛИЗАЦИЯ,2
16430,локалната,2
16431,локални,2
16432,локалния,2
16434,лопатките,2
16437,лоши,2
16457,ЛЮЩЕНЕ,2
16458,лющещи,2
16459,лява-без,2
16460,лява-оперативно,2
16464,ляво.лека,2
16478,ляната,2
16494,мазнина,2
16495,майор,2
16496,мака,2
16500,максимални,2
16501,максимално,2
16513,МАЛКИТЕ,2
16532,мания,2
16535,мас,2
16536,маси,2
16537,масивен,2
16542,материал,2
16543,матка-нормални,2
16544,матово,2
16545,маточно,2
16546,махната,2
16547,МАХНЕ,2
16553,МЕ,2
16556,МЕД,2
16560,медика,2
16561,МЕЖДИННА,2
16564,междуребрена,2
16565,междуребрията,2
16570,мек-без,2
16577,мек.под,2
16598,менопаузата,2
16604,месечен,2
16616,механичен,2
16617,МЕХУРИ,2
16618,мехури,2
16629,микроалбуминурия,2
16665,минимално,2
16666,МИОМА,2
16668,мирис,2
16671,мишници,2
16697,многобройни,2
16699,многословни,2
16701,множествен,2
16703,мога,2
16711,момче,2
16712,монитора,2
16739,МУ,2
16744,МУРГАВА,2
16748,мускулатура-леко,2
16749,мускулните,2
16760,НАБЛЮДЕНИЕ,2
16761,набол,2
16762,набръчкване,2
16763,навежда,2
16764,навън,2
16765,нагласа,2
16766,нагноил,2
16767,надбъбречната,2
16769,наддаване,2
16772,надкостно,2
16776,наднормен,2
16782,назначаване,2
16783,НАЗНАЧЕН,2
16784,НАЗНАЧЕНАТА,2
16788,наклон,2
16791,налагали,2
16794,НАЛИЦЕ,2
16796,наличен,2
16799,НАЛЯВО,2
16802,НАМ,2
16803,намалели,2
16804,намален-слух,2
16805,НАМАЛЕНИЕ,2
16807,намали,2
16808,намалял,2
16809,намек,2
16810,намери,2
16811,НАМЕСА,2
16815,напипване,2
16816,НАПРАВЕНА,2
16817,направеният,2
16818,направила,2
16820,НАПРАВЛЕНИЯ,2
16821,напъване,2
16823,наранил,2
16824,НАРАСТВАНЕ,2
16825,нарастващо,2
16830,нарушение-липсват,2
16831,НАРУШЕНО,2
16833,насекомо,2
16834,наслагва,2
16836,насочено,2
16838,настоящите,2
16839,настоящият,2
16840,настроен,2
16841,настроена,2
16842,настроението,2
16844,находка-сухи,2
16845,находката,2
16846,НАЧАЛНА,2
16850,НЕБНИ,2
16868,невралгия,2
16869,неврит,2
16885,НЕВЪЗМОЖНА,2
16889,негативно,2
16893,недобра,2
16894,недобре,2
16895,недостъпни,2
16898,нежно,2
16899,независимо,2
16907,незначителни,2
16908,НЕИЗЯСНЕНА,2
16909,неколкократни,2
16919,необратима,2
16920,необременена.,2
16923,НЕОБХОДИМИТЕ,2
16925,необходимостта,2
16929,неопределен,2
16931,неориентирана,2
16932,неоткрити,2
16933,неоформени,2
16934,неохотно,2
16936,неподвижни,2
16937,неподвижност,2
16939,неподходящ,2
16940,непоносимост,2
16941,неправ,2
16942,неправилно,2
16943,непродуктивна,2
16946,непроходим.,2
16947,НЕРАВНА,2
16948,неравно,2
16949,неравномерен,2
16950,неравномерно,2
16951,НЕРВНО,2
16953,нервно-психичен,2
16954,нервно-психично,2
16961,несигурни,2
16962,НЕСИГУРНО,2
16963,несистемно,2
16964,несмутени,2
16965,неспецифично,2
16966,НЕСПОКОЕН,2
16968,НЕСТАБИЛНА,2
16971,нетоксичен,2
16972,НЕТРУДОСПОСОБНОСТ,2
16973,нетърпима,2
16974,неубедителен,2
16975,неубедително,2
17010,НЕУТОЧНЕН,2
17011,НЕУТОЧНЕНО,2
17014,нефрология,2
17021,неясен,2
17023,ние.щит.жлеза,2
17024,НИСКИ,2
17027,нитроглицерин,2
17033,новия,2
17036,новоназначена,2
17037,НОВООБРАЗОВАНИЕ,2
17038,новообразования,2
17043,НОЗДРА,2
17044,ноздри,2
17065,норма-до,2
17067,нормално-в,2
17090,НОСА,2
17091,носа.гърло,2
17092,НОСНА,2
17093,носната,2
17094,носово,2
17101,нощес,2
17102,НОЩНА,2
17137,няма-в,2
17146,о-вата,2
17151,о.крайници,2
17153,о.мрд-липсва,2
17177,обаче,2
17178,обед,2
17180,обездвижване,2
17181,обездвижена,2
17185,обекти,2
17186,ОБЕКТИВЕН,2
17187,обективизира,2
17189,обикновено,2
17191,обичайна,2
17196,облак,2
17199,област-ограничени,2
17204,обостряне,2
17209,обработка,2
17210,образование-консултирана,2
17214,образуване,2
17215,ОБРАЗУВАНИЯ,2
17217,обратна,2
17218,обременен,2
17221,обръща,2
17223,обсъдена,2
17224,обсъждане,2
17225,обхващане,2
17226,обхващащи,2
17227,обхващащо,2
17228,обширен,2
17230,ОБЩИЯ,2
17232,общуване,2
17233,объркана,2
17234,овална,2
17235,овално,2
17242,огнено,2
17248,ОГРАНИЧЕНА,2
17249,ограничения,2
17255,одрин,2
17260,око-наличие,2
17262,околно,2
17265,окончателна,2
17267,окоти,2
17268,ОКОТО,2
17269,окръглен,2
17290,опаковки,2
17291,опал,2
17292,опалесценция,2
17306,ОПЕРАТИВНАТА,2
17307,оперативното,2
17317,ОПИПВАН,2
17318,опипващи,2
17321,ОПИСАН,2
17322,описанието,2
17324,описано,2
17325,описаното,2
17328,ОПЛАКВАНЕ,2
17338,оптимални,2
17339,ОПТИЧНА,2
17346,организма,2
17350,оредяване,2
17352,ориент,2
17353,ориентир,2
17358,ОРТОПЕД,2
17363,освен,2
17364,ОСВИДЕТЕЛСТВУВАНЕ,2
17365,освидетелствуване,2
17367,осеяна,2
17371,ОСНОВАТА,2
17372,основи.,2
17374,ОСНОВНОТО,2
17378,особеност,2
17385,остатъка,2
17397,ОСТРА,2
17399,острота-без,2
17400,острота-вижда,2
17403,острота-нам,2
17405,острота-понижена,2
17408,острота.задоволителна,2
17410,осцилира,2
17411,осцилират,2
17412,осъществява,2
17413,отбелязва,2
17414,отваря,2
17415,отвори,2
17417,ОТГОВАРЯ,2
17424,ОТИВА,2
17425,отиващ,2
17426,отиващо,2
17429,отичане,2
17436,откритите,2
17437,открито,2
17439,открояваща,2
17440,отлепване,2
17441,отмалялост,2
17443,ОТНОСИТЕЛНО,2
17449,отока,2
17465,отоци.щит.жлеза,2
17469,ОТПАДНАЛА,2
17471,отпаднало,2
17472,отпадналост-лесна,2
17475,отпускане,2
17477,ОТПУСНАТА,2
17494,отразен,2
17495,отразена,2
17499,отрязъци,2
17516,ОТСЛАБНАЛ,2
17518,ОТСТРАНЕНА,2
17520,ОТСЪСТВИЕ,2
17521,оттогава,2
17523,отточно,2
17526,отчаян,2
17528,оформена,2
17529,ОФОРМЕНА,2
17532,охлузени,2
17533,охота,2
17536,охранена,2
17540,ОЦВЕТЕНА,2
17541,ОЦВЕТЕНО,2
17544,очертани,2
17548,очи-различава,2
17553,очи.щит.жлеза,2
17555,очното,2
17556,ОЩЕ,2
17562,ПА,2
17563,падат,2
17565,пазени,2
17566,пази,2
17573,ПАЛЕЦ,2
17629,панева,2
17642,паради,2
17644,ПАРАЛИЗА,2
17645,ПАРАЛИЗИ,2
17648,ПАРАПЛЕГИЯ,2
17659,пареща,2
17668,ПАС,2
17669,пас,2
17670,пасажа,2
17671,ПАСИВНО,2
17673,паспортната,2
17677,пат.липсват,2
17681,ПАТЕРИЦИ,2
17700,пер.кръв.съдове,2
17702,пергамент,2
17704,пери,2
17714,перисталтика-съхранена,2
17716,перисталтика.,2
17717,перисталтика.крайници,2
17730,перкутанна,2
17731,перкутанни,2
17741,петите,2
17743,петров,2
17744,петър,2
17746,пи,2
17747,пигментации,2
17748,пигментен,2
17749,пигментирано,2
17751,ПИК,2
17758,ПИРАТ,2
17764,пищене,2
17767,плазма,2
17769,планиран,2
17772,ПЛАНОВА,2
17773,ПЛАНОВО,2
17776,платени,2
17777,плачливост,2
17796,плешката,2
17797,плискане,2
17807,плът,2
17809,ПЛЪТНОСТ,2
17810,плюс,2
17824,по-добро,2
17825,по-лека,2
17826,по-малък,2
17833,ПОВИШЕН,2
17834,ПОВИШЕНА,2
17836,повлияващи,2
17837,повод-карцинома,2
17842,повръщане-от,2
17843,повръщания,2
17844,повсеместно,2
17847,ПОГЛЕД,2
17848,под.мастна,2
17852,подбедрица-в,2
17853,подбедрица-леко,2
17864,поддържане,2
17868,подкопани,2
17869,подновен,2
17870,подобрена,2
17875,подреден,2
17876,подредено,2
17877,подробен,2
17878,подробна,2
17879,подробности,2
17882,ПОДУТО,2
17886,пожълтяване,2
17887,позволяващи,2
17889,позитивни,2
17892,показания,2
17893,показано,2
17895,покачва,2
17896,покрити,2
17897,покрито,2
17899,пол.вдясно,2
17902,пол.крайници,2
17918,ПОЛИП,2
17919,полипи,2
17923,полово,2
17925,ПОЛОЖИТЕЛЕН,2
17926,ПОЛОЖИТЕЛНО,2
17931,получен,2
17932,получени,2
17933,получено,2
17934,полюс,2
17937,помени,2
17938,ПОМОЩ,2
17939,ПОМОЩТА,2
17942,помътнен,2
17943,поне,2
17944,понесе,2
17945,понесена,2
17946,понижени,2
17947,понижено,2
17948,поносима,2
17949,ПОНЯКОГА,2
17956,портокалова,2
17957,порядъка,2
17961,посещавам,2
17962,посещението,2
17966,последици,2
17967,последна,2
17969,посочени,2
17971,ПОСТАВЕНА,2
17981,ПОСТЪПВА,2
17982,постъпил,2
17983,посявка,2
17984,потвърден,2
17996,походка-съхранени,2
17998,починал,2
18000,появили,2
18002,появява,2
18003,появяват,2
18004,пояса,2
18005,ПОЯСЕН,2
18006,поясният,2
18007,поясно-гръдния,2
18008,поясно-кръстна,2
18009,поясно-кръстната,2
18013,ппп-нефролитиаза,2
18022,правен,2
18023,правено,2
18028,ПРАВЯТ,2
18029,праг,2
18031,практика,2
18032,практически,2
18038,преведена,2
18040,превръзки,2
18041,превъзбуден,2
18042,прегледите,2
18044,прегърбена,2
18045,предвижване,2
18047,ПРЕДИМНО,2
18048,предишен,2
18049,предишния,2
18050,предложено,2
18051,предмет,2
18052,предметите,2
18053,предоперативно,2
18054,предоставено,2
18055,предписан,2
18056,предписване,2
18057,предположи,2
18058,представен,2
18059,представя,2
18061,предстоящо,2
18063,предсърдие,2
18064,предходен,2
18065,преживяна,2
18066,ПРЕЗ,2
18070,прекарала,2
18076,преодоляващ,2
18077,препарат,2
18082,престилка,2
18084,преходен,2
18085,преценена,2
18086,прецени,2
18090,ПРЕШЛЕНИ,2
18095,приведено,2
18099,придатъци,2
18101,придружава,2
18102,придърпана,2
18103,ПРИЕМА,2
18104,приемал,2
18106,приключен,2
18107,приключена,2
18109,приложената,2
18110,ПРИЛОЖЕНИ,2
18111,прилошаване,2
18113,прима,2
18117,пристъпен,2
18118,притеснителна,2
18119,притискащ,2
18120,причина-насочена,2
18121,причината,2
18122,причинена,2
18123,причиняването,2
18124,проби-изпълнява,2
18126,проби-умерено,2
18127,проблем,2
18129,ПРОВЕДЕН,2
18130,ПРОВЕДЕНИТЕ,2
18133,провеждала,2
18134,провеждана,2
18136,провокация,2
18137,провокирана,2
18138,проглушени,2
18139,прогресивен,2
18140,прогресиращ,2
18141,прогресираща,2
18142,прогресиращо,2
18143,ПРОДЪЛЖАВАНЕ,2
18144,продължение,2
18145,продължителна,2
18147,ПРОИЗХОД,2
18156,ПРОМЕНЕНА,2
18157,променената,2
18158,променено,2
18159,промени-без-рани,2
18160,промени-обучена,2
18162,промени.крайници,2
18165,променя,2
18175,пропуска,2
18176,просата,2
18177,просвирващи,2
18179,просено,2
18185,протежение,2
18187,протичане,2
18192,профилактични,2
18195,ПРОХОДИМ,2
18198,процедурата,2
18199,ПРОЦЕСИ,2
18222,психика,2
18223,психиката,2
18237,ПУБЕРТЕТНО,2
18247,пулмонална,2
18254,пулс.и,2
18257,пулсиращ,2
18258,пулсиращи,2
18259,пункт,2
18260,пункция,2
18267,ПЪЛЕН,2
18269,пълно,2
18271,пъпа.над,2
18278,първичен,2
18280,ПЪРВО,2
18305,работи,2
18306,равновесие-нарушено,2
18308,равномерно,2
18309,равностойно,2
18310,радиален,2
18312,радиални,2
18313,РАДИКАЛНА,2
18316,радиоактивен,2
18321,развива,2
18322,развиват,2
18324,развитие-няма,2
18325,развитие-съответстващо,2
18326,развито,2
18327,разговор,2
18329,раздалечени,2
18330,раздвижва,2
18331,раздвижването,2
18333,раздразнен,2
18334,раздразнено,2
18337,различава,2
18338,РАЗЛИЧНА,2
18339,размекната,2
18343,разнообразни,2
18344,РАЗПАД,2
18345,разпръснат,2
18346,разранена,2
18347,разранява,2
18353,разтройства,2
18354,разтройство,2
18358,разширение,2
18363,рамена,2
18364,рамене,2
18365,РАМЕННА,2
18366,раменния,2
18367,РАМО,2
18370,РАНИ,2
18372,растеж,2
18373,растежен,2
18376,рахит,2
18377,рахитичен,2
18382,РЕАГИРА,2
18384,реализиран,2
18393,ребрения,2
18396,РЕВИЗИЯ,2
18397,ревматизъм,2
18401,регионален,2
18402,регионална,2
18403,РЕГИОНАЛНИ,2
18404,регионалните,2
18407,регулярно,2
18408,регургитация,2
18409,РЕДКИ,2
18412,РЕДУКЦИЯ,2
18413,РЕДУЦИРАНА,2
18419,резервоари-задържа,2
18425,РЕЗУЛТАТ,2
18426,резци-здрави,2
18427,реконструкция,2
18428,ректалната,2
18432,ректум-леко,2
18433,ректум-простата,2
18446,рентгенови,2
18447,рентгенография,2
18464,ретракция,2
18473,РЕЦЕПТИТЕ,2
18474,рецидиви,2
18476,речеви,2
18478,решила,2
18484,рисков,2
18485,рисува,2
18486,рит.леко,2
18490,рит.ускорена,2
18500,РИТМИ,2
18510,риф,2
18521,роговица,2
18522,роговици,2
18523,роднините,2
18524,родственик,2
18526,розови.,2
18541,ротационни,2
18542,РОТАЦИЯ,2
18558,ръка-блед,2
18561,ръка.болки,2
18566,РЪСТ,2
18567,ръце.,2
18571,рязко,2
18574,с-ви,2
18578,с-е-рецидив,2
18581,с-е.в,2
18583,с-е.видима,2
18585,с-е.лигав,2
18592,с-ето,2
18605,с-ние.глава,2
18606,с-ние.гърло,2
18616,с-ром,2
18619,с-я,2
18632,САК,2
18633,сакрално,2
18645,САМОСТОЯТЕЛНА,2
18646,сан.лечение,2
18647,санирано,2
18651,сборът,2
18656,свален,2
18657,свежи,2
18658,светкавици,2
18659,светло,2
18662,свиркане,2
18665,свит,2
18666,свличане,2
18668,свобода,2
18669,СВОБОДНО,2
18671,свързано,2
18674,сгъване,2
18684,седмични,2
18685,седмично,2
18695,сектор,2
18698,СЕНИЛЕН,2
18699,сенилен,2
18706,сетивност-без,2
18712,сетивност-норма,2
18725,символи,2
18729,симптоматична,2
18730,симптоматично,2
18732,симптомите,2
18741,син.тахикардия,2
18742,синдром-повишена,2
18743,синдром-с,2
18744,сини,2
18746,синкав,2
18747,синкаво,2
18749,синтетични,2
18756,система-данни,2
18757,система-изострено,2
18758,система-лек,2
18761,система-норма,2
18763,система-при,2
18768,СИТЕН,2
18773,скала,2
18774,скалпа,2
18776,скапуларната,2
18777,скапулата,2
18780,склеродермия,2
18781,склон,2
18782,сков,2
18783,скоро,2
18785,скъсена,2
18788,СЛАБА,2
18791,СЛЕ,2
18793,СЛЕДВАЩ,2
18794,следобедни,2
18795,следобедните,2
18798,слеза,2
18800,сливане,2
18801,СЛИВИЦИ,2
18802,сливиците,2
18803,слизане,2
18804,сложени,2
18805,сложна,2
18807,слузести,2
18809,слух.анализатор,2
18823,сменена,2
18824,смесена,2
18828,смут,2
18830,СМУТЕНА,2
18831,смутено,2
18834,снаха,2
18835,СНЕМЕ,2
