,Word,Count
25271,имунизира,1
25272,дъги.Неспокоен,1
25273,лицито,1
25274,обрложен,1
25275,белг-спокоен,1
25276,ЖОператевен,1
25277,блеидо,1
25278,нормофреквектна,1
25279,меку,1
25280,палпаторсно,1
25281,драооб,1
25282,Серозен,1
25283,Луекостепенна,1
25284,дистарлен,1
25285,аднекси-атрафични,1
25286,Влагалище-сенилни,1
25287,хиперемии,1
25288,ниориентирана,1
25289,огнищнао,1
25290,Отоскопси,1
25291,везиколозно,1
25292,ЧНН-интактни,1
25293,МРД.Активни,1
25294,обем.ТР,1
25295,Говорни,1
25296,Покорема,1
25297,пара,1
25298,ООток,1
25299,движения.в,1
25300,Увред,1
25301,НЕСТАБИЛЕН,1
25302,ЛАТЕТНА,1
25303,ЧМД,1
25304,ИЗПЪЛНЯВА,1
25305,РАЗБИРАЕМ,1
25306,БАБИНСИ,1
25307,ОБСТРУКЦИЯ,1
25308,СРЕДИНТА,1
25309,ПЛВЪЗЛИ,1
25310,РИТМ.С,1
25311,ШУМОВ,1
25312,СРЕДИНА,1
25313,ВЪЗРЪСТА,1
25314,произходст,1
25315,ефективен,1
25316,стави-подути,1
25317,НЕУВЛИЧЕНИ,1
25318,ребр.дъга.Ограничени,1
25319,Erb,1
25320,ПЪПА.АН,1
25321,Сук.реналис-полож,1
25322,Масковиден,1
25323,ръка-едър,1
25324,МРД-ОТР,1
25325,Отслабенидо,1
25326,контрлира,1
25327,рафлекси,1
25328,рег.лимф.в-ли,1
25329,ХСМ.Сук.рен,1
25330,хс-без,1
25331,опл.ЕКГ-син.ритъм,1
25332,VOS-NUM-след,1
25333,маме-без,1
25334,прекарания,1
25335,инсомния,1
25336,Фиброматозен,1
25337,лакуните,1
25338,хсм.Крайници,1
25339,S.r-отр,1
25340,ЖЛ-Б.О,1
25341,S.r-отр.двустранно,1
25342,Астенични,1
25343,мотивация,1
25344,Неврологична,1
25345,симптоматика-Дискоординационен,1
25346,палпираj,1
25347,Sr,1
25348,ляво.Хипестезия,1
25349,тромбозис,1
25350,гл.простате.Психически,1
25351,мрд-отр.ромберг,1
25352,отр.поподка,1
25353,снр-ляво,1
25354,увел.І,1
25355,Координация-б.о,1
25356,ИЗПИСВАНВЕ,1
25357,РИТМИЧНА-NUM,1
25358,ДЕРМАТОВЕНЕРОЛОГ,1
25359,ЛИГАВИЦИ-НОРМАЛНО,1
25360,ПМТ-ДОБРЕ,1
25361,ГР.КОШ.ТУФОРМАЦИИ,1
25362,ФИЗИОТЕРАПИЯ,1
25363,ДЕИНОС,1
25364,уд-мин.ясен,1
25365,протезен,1
25366,ВРЕМЕ-NUM,1
25367,колоколекторни,1
25368,Михаил,1
25369,вибр.чувствителност,1
25370,Стефан,1
25371,Христов,1
25372,ненков,1
25373,норморефректна,1
25374,ПАП-запазени,1
25375,foetor,1
25376,Вълчо,1
25377,Георгиев,1
25378,Андреев,1
25379,рамаенна,1
25380,кръсонасядане,1
25381,непроходимост,1
25382,Мария,1
25383,Петрова,1
25384,Атанасова,1
25385,Красимир,1
25386,Неделчев,1
25387,Костов,1
25388,посещениа,1
25389,Желев,1
25390,Джавгов,1
25391,циактрикс,1
25392,контрактрури,1
25393,м.единични,1
25394,Елена,1
25395,Кирилова,1
25396,Тодор,1
25397,принудителнла,1
25398,м.о.Kрайници,1
25399,Атером,1
25400,Мековата,1
25401,Нейка,1
25402,Русенова,1
25403,Узунова,1
25404,Хориз,1
25405,враснал,1
25406,подбедриви,1
25407,лигавици-в,1
25408,ляво-круста,1
25409,базоцелуларе,1
25410,гр.кош-голямо,1
25411,к-во,1
25412,оформящ,1
25413,запушена,1
25414,пора,1
25415,А.Д.П,1
25416,пруснати,1
25417,огпаничени,1
25418,ед.налепи,1
25419,ЧВД.Мл.жлези,1
25420,ув.I,1
25421,ст.Гърло,1
25422,Ост.сом.ст,1
25423,хиперпигментирана,1
25424,тр.проходим,1
25425,ув.Шия,1
25426,Уши-данни,1
25427,св.хр.дв.и,1
25428,др.вл.в,1
25429,ИВД.Останалият,1
25430,епидермална,1
25431,Очи-данни,1
25432,дъга.Невр.ст,1
25433,н-я,1
25434,участието,1
25435,азотемия,1
25436,дъга.Невр.ст-тежък,1
25437,психоограничен,1
25438,приб.ед.сухи,1
25439,др.вл.хр.дв.Останалият,1
25440,наса,1
25441,иктеричини,1
25442,дъга.Сукк,1
25443,дв.Пулмо,1
25444,забелязано,1
25445,Невр.ст-нарушение,1
25446,вестибуларната,1
25447,Невр.ст-нарушена,1
25448,локомоторно,1
25449,вентрана,1
25450,мамектомираната,1
25451,аднексиите,1
25452,нормофреквентна.АН,1
25453,бедо,1
25454,акцентуираан,1
25455,Растежи,1
25456,хопорефлексия,1
25457,памперс,1
25458,инфилтративно,1
25459,ангажиращо,1
25460,небце.Пулмо,1
25461,Корритмична,1
25462,метотарзална,1
25463,пикучния,1
25464,квадрактектомия,1
25465,дисекация,1
25466,проведино,1
25467,вибрацион,1
25468,тиреодиктомия,1
25469,възрастт,1
25470,хемориди,1
25471,сълзящи,1
25472,хемориди.Корем,1
25473,лакет,1
25474,po,1
25475,podbedrici,1
25476,субтоталис,1
25477,ув.пеостата,1
25478,ед.екстр,1
25479,гърдаобилно,1
25480,кярвяща,1
25481,менпауза,1
25482,шип,1
25483,пета.Норм.психично,1
25484,упл.горен,1
25485,изр.болева,1
25486,с-ка.запазени,1
25487,мимоатозен,1
25488,bil.Крайници,1
25489,ръка.Отказва,1
25490,Салофалк,1
25491,дясн.Мл.жл,1
25492,Внучка,1
25493,Флора,1
25494,Ивелинова,1
25495,ръка.Норм.психичноразвитие,1
25496,Сийка,1
25497,Методиева,1
25498,Илиева,1
25499,краниотоми,1
25500,има.Blumberg,1
25501,Задовително,1
25502,Ту-тоталис,1
25503,bill.Норм.психично,1
25504,хемопареза,1
25505,Велка,1
25506,Сенева,1
25507,оснва,1
25508,dex.Щ.Ж,1
25509,отсл.мускулна,1
25510,слухопротезирана,1
25511,Никола,1
25512,слух.Щ.Ж,1
25513,злокач,1
25514,LО-NUM,1
25515,трахестома,1
25516,експирум,1
25517,Р.Т,1
25518,хр.дв.Cor,1
25519,ст.IБ,1
25520,протезирана,1
25521,плътност-sin.Cor,1
25522,Ст.ген.норм.Корем,1
25523,попдбедрици,1
25524,отсл.пулсации,1
25525,Ту-илеоколонанастомоза,1
25526,Тu-илиеколонастомоза,1
25527,арт.тиб,1
25528,NUM-год.Корем,1
25529,развитеи,1
25530,Павлина,1
25531,хиперплапазия,1
25532,Петрана,1
25533,Христова,1
25534,Грозева,1
25535,sternocleidomastoideus,1
25536,небол.Pulmo,1
25537,фибр.промени,1
25538,Съседка,1
25539,Иванка,1
25540,Пешева,1
25541,ед.кам.екстрасистоли,1
25542,кам.екстрасистоли,1
25543,ед.влажну,1
25544,Калоян,1
25545,Асенов,1
25546,ларингомия,1
25547,атак,1
25548,кркаиниците,1
25549,усет.Нирм.психично,1
25550,ддвустр,1
25551,bill.Щ.Ж,1
25552,bill.Pulmo,1
25553,екцизио,1
25554,Tu-кутис,1
25555,bill.Cor,1
25556,л.ув.простата,1
25557,м-во,1
25558,симфита,1
25559,Гена,1
25560,Маринова,1
25561,Лазарова,1
25562,Рилмо-грубо,1
25563,яйчниковата,1
25564,МАГДАЛЕНА,1
25565,НИКОЛАЕВА,1
25566,АНГЕЛОВА,1
25567,РСС,1
25568,Иваничка,1
25569,Николова,1
25570,Руснова,1
25571,добавни,1
25572,сенсибилизирани,1
25573,ОЖ,1
25574,съд.система,1
25575,Eх.Ясни,1
25576,мин.КОЖА,1
25577,ст-запазени,1
25578,ст-адекватен,1
25579,namalena,1
25580,б.о-,1
25581,АТАНАС,1
25582,МАРИНОВ,1
25583,АТАНАСОВ,1
25584,рулмо-чисто,1
25585,по-бледа,1
25586,Ртм,1
25587,ИСХЕМИЧНИ,1
25588,ПРИСТЪПНА,1
25589,ляво.Брадикинезия,1
25590,ларингоскопия,1
25591,р.д.и,1
25592,осри,1
25593,цеентрален,1
25594,тип.Бабински,1
25595,дисностранна,1
25596,тип.Дизартрия,1
25597,паракрадиално,1
25598,претиални,1
25599,отокна,1
25600,Хоспитал,1
25601,котактен,1
25602,акала,1
25603,съхран,1
25604,Р.С.Д.ТОНОВЕ,1
25605,Б.О.ВЕНОЗНА,1
25606,НЕ.СЕ,1
25607,В.Д.БЕЗ,1
25608,ИЗКУСТВЕТНА,1
25609,МЕКХЕПАР,1
25610,АДМИНИСТРАТИВНО,1
25611,ПОСЕЩЕНИЕ,1
25612,ИЗПИСВОНЕ,1
25613,КОЛОСТОМНИ,1
25614,хропове,1
25615,сихи,1
25616,бридимимия,1
25617,Гностично,1
25618,хемипаретична,1
25619,изпъкналост,1
25620,ТОД,1
25621,ТОС,1
25622,еувел,1
25623,в.лигавици-розови,1
25624,с-е.Контактен,1
25625,ЩЖлеза,1
25626,везикулар-но,1
25627,Акт.пол.Дихателна,1
25628,секретиртаща,1
25629,мм.Болезнени,1
25630,Вале.Симптоми,1
25631,Aкт,1
25632,пол.Кожа,1
25633,фарингеални,1
25634,Akt.pol,1
25635,МРД.Зенични,1
25636,реакции-запазени,1
25637,изходния,1
25638,Бабински-не,1
25639,проби-без,1
25640,Дишането,1
25641,Ак,1
25642,Блека,1
25643,краниално,1
25644,СС-Аритмична,1
25645,Акт.пол.Запазено,1
25646,Акт.положение,1
25647,Неритчна,1
25648,Акт.пол.Гърло,1
25649,Корема,1
25650,ани,1
25651,Ампула,1
25652,празна,1
25653,неустоичив,1
25654,ходлата,1
25655,СС-ритм,1
25656,наличната,1
25657,МРД.Запазени,1
25658,d.Брадимимия,1
25659,кожа.Залющване,1
25660,пол.Дихателна,1
25661,С-ми,1
25662,NUM-коренче,1
25663,A=,1
25664,Холосистол,1
25665,пулмон,1
25666,Буз,1
25667,ОТОЦИартрозни,1
25668,Раждания.,1
25669,личноат,1
25670,Разпознава,1
25671,осиетивен,1
25672,поток,1
25673,Хоризонт,1
25674,акт.пол.Дихателна,1
25675,II-IIIст,1
25676,каучукова,1
25677,Възловидна,1
25678,Вьншни,1
25679,Розов,1
25680,протецение,1
25681,пол.В,1
25682,Дихателнасистема,1
25683,мм.Фр=,1
25684,зачерввяване,1
25685,Участва,1
25686,колундест,1
25687,възтанов,1
25688,чревния,1
25689,възтановяване,1
25690,Физиолог,1
25691,далаг,1
25692,подебдирците,1
25693,лумбосакраланта,1
25694,Бд-чисто,1
25695,Бд,1
25696,млецна,1
25697,палипрат,1
25698,разяснения,1
25699,палпиратувеличени,1
25700,ВОЗ-NUM,1
25701,движеня,1
25702,Млечне,1
25703,лявонстранна,1
25704,Дясно-мастопатична,1
25705,изостерон,1
25706,коен,1
25707,постоперативин,1
25708,Полифагия,1
25709,Дабетно,1
25710,пол.дв,1
25711,БД-Везикуларно,1
25712,Задовилетелно,1
25713,хиперемиа,1
25714,нормалнооцветена,1
25715,Нерологичен,1
25716,кош.Мастектомия,1
25717,Нормостенична,1
25718,Аниктерична,1
25719,статусотслабени,1
25720,c-NUM,1
25721,диш.със,1
25722,VOS=-NUM,1
25723,Невролгиче,1
25724,интрефалангеални,1
25725,извадено,1
25726,сложена,1
25727,опадни,1
25728,повишене,1
25729,Ериемно,1
25730,дребно-везикулозен,1
25731,гърдите-NUM,1
25732,по-голями,1
25733,Малигнен,1
25734,II.Бреслау,1
25735,SR-отр.Корем,1
25736,Хиперст,1
25737,Невр.ст-с-пирамиден,1
25738,рефлекторни,1
25739,сензорно,1
25740,Варусна,1
25741,супра,1
25742,инфраорбитално,1
25743,корекц,1
25744,анамн,1
25745,дясно-преаурикуларно-NUM,1
25746,субмандибуларно-пакет-NUM,1
25747,ляво-субмандибуларно-няколко,1
25748,мама.Корем,1
25749,чувстителност,1
25750,потъмняване,1
25751,aбс,1
25752,глхуи,1
25753,ексцисива,1
25754,беа,1
25755,облoжен,1
25756,отр.Mамектомия,1
25757,ухоима,1
25758,брадавицивидно,1
25759,обр.колкото,1
25760,зърнос,1
25761,натур,1
25762,алеб,1
25763,нормано,1
25764,дъга.б,1
25765,езки,1
25766,Фиброаденом,1
25767,отклонениа,1
25768,капелициума,1
25769,яице,1
25770,дв.Краници,1
25771,епигаскриума,1
25772,сатична,1
25773,болазненост,1
25774,пабпират,1
25775,дапазени,1
25776,завъртане,1
25777,плачлив,1
25778,палпация.Неврологичен,1
25779,Янка,1
25780,Чобанова,1
25781,с-с-долна,1
25782,спастично-паретично,1
25783,мастектомия.Пулмо,1
25784,норм.Pulmo,1
25785,гърда-краниолатерално,1
25786,драна,1
25787,Николай,1
25788,Николов,1
25789,Перифурни,1
25790,Божана,1
25791,Алексаандрова,1
25792,налелязани,1
25793,отоци.Неврологичен,1
25794,hep,1
25795,щшт,1
25796,mamm,1
25797,куб,1
25798,мин.ЕКГ-синусов,1
25799,Гр.кош-симетр,1
25800,мин.ЕКГ-отрицателна,1
25801,Очи-подкръжени,1
25802,секретеращ,1
25803,Гр.кош-ясен,1
25804,издл,1
25805,СУЕ-NUM,1
25806,Ренг.гр,1
25807,прилагам,1
25808,Неподвижен,1
25809,отклонения.Ген.ст,1
25810,ваксинира,1
25811,специалист.Псих.ст,1
25812,дупрешленните,1
25813,нормалет,1
25814,м.о,1
25815,ФР-норм.за,1
25816,възр.Физ.дееспособност-норм.за,1
25817,лиен-неуголемени.Псих.ст,1
25818,Прегледът,1
25819,ситеми,1
25820,норм.консист,1
25821,Изпъкнали,1
25822,ПХО.Рана-спокойна,1
25823,Рана-зачервена,1
25824,с-ние.кожа,1
25825,Ре-графия,1
25826,хосп.с,1
25827,изсл.сцел,1
25828,ПЛВ-уголемени,1
25829,КМС-норм.развита,1
25830,болке,1
25831,опорния,1
25832,осн.заболяване,1
25833,двустранно-мета.ДЧ,1
25834,с.с.с-ритмична,1
25835,н.с,1
25836,CЧ=,1
25837,ммтонус,1
25838,заруднена,1
25839,типза,1
25840,норм.тург.и,1
25841,илеоингв,1
25842,бв,1
25843,цветоусещ-нормално,1
25844,норм.сърдечна,1
25845,адаптация,1
25846,succ.renalis-пол.двустранно,1
25847,Сукуссио,1
25848,жл-неувел,1
25849,Сетив,1
25850,аа.дорз.педис-ефективни,1
25851,жл-увел.от,1
25852,Сук.рен-отр.Сухожилни,1
25853,Леви,1
25854,Тонзилите,1
25855,thyr.Насрочена,1
25856,Накъсан,1
25857,зрението-запазена.Чисто,1
25858,скротома,1
25859,ребренатап,1
25860,ефективни,1
25861,отр.Сухожилни,1
25862,сърд.гр.Правилна,1
25863,дейност.Глухи,1
25864,хиперемна,1
25865,непр.конфигурация,1
25866,Кваматозен,1
25867,зрението-отслабена.Чисто,1
25868,аа.дорз.педис-отслабени,1
25869,ориентиен,1
25870,вите,1
25871,актуална,1
25872,Сензитивна,1
25873,СР-отриц,1
25874,Ораничени,1
25875,подц,1
25876,неувеличе,1
25877,бледи-ЛПВ,1
25878,я.Колостома,1
25879,Тн.дадено,1
25880,й.Изискина,1
25881,имед.документация,1
25882,обяснена,1
25883,о.Видими,1
25884,отр.Сукк,1
25885,сърдечан,1
25886,ортопноечно,1
25887,зри,1
25888,телна,1
25889,острото,1
25890,маметомия,1
25891,акц.II,1
25892,репитации,1
25893,ортопнепнея,1
25894,палап,1
25895,eд,1
25896,епигастрриума,1
25897,Получил,1
25898,одобрение,1
25899,о.Без,1
25900,вени.Добри,1
25901,НС-латентна,1
25902,д-ст.Fr,1
25903,Хипарестезия,1
25904,ръка.Монопареза,1
25905,Непрекъсната,1
25906,Кухина,1
25907,достигаща,1
25908,Рани-няма.Сетивност-нарушен,1
25909,Рект,1
25910,очи.Нормално,1
25911,симптоми-отр.ПЛВ,1
25912,ст.мекоеласт,1
25913,дясно.Б,1
25914,живи.Тазови,1
25915,иктер.ПЛВ,1
25916,болезнев,1
25917,с-м.Силно,1
25918,вени.Десностр,1
25919,RR-NUM.Болки,1
25920,тип.Силно,1
25921,запазенаресп,1
25922,с-ми-отр.Б,1
25923,еластиичност.ПЛВ,1
25924,пръснат,1
25925,носоглътката,1
25926,НС-Ограничени,1
25927,муск.Рефлекси,1
25928,стилорад,1
25929,СDATE,1
25930,Carcinoma,1
25931,dex.Quadrantectomia,1
25932,gl.mammae,1
25933,о.ЛВ-нормални,1
25934,pri,1
25935,C.Гърло,1
25936,дъги.Език,1
25937,МИКЦ.С-М,1
25938,СЪРДЕЧНИТОНОВЕ,1
25939,V.OS,1
25940,ХИПЕРИМИРАНО,1
25941,ПРИПАЛПАЦИЯ,1
25942,НАПРОСТАТА,1
25943,ОПЕРАЦИО,1
25944,В.О.Д-,1
25945,ПОДБР,1
25946,слезката-б,1
25947,о.Отоци,1
25948,Удовлетворително,1
25949,ПЛВ-нормални,1
25950,признаците,1
25951,тахипное,1
25952,мерцателна,1
25953,смножество,1
25954,Чдд-NUM,1
25955,междуреберието,1
25956,Слезката,1
25957,ХИПЕРИМИРАНИТОНЗИЛИ,1
25958,ВДВЕТЕ,1
25959,ХРИПОПОВЕ,1
25960,Л.ГЪРДА-МАМЕКТОМИЯ,1
25961,Д.ГЪРДА,1
25962,ДМ,1
25963,СТЕПЕННА,1
25964,ХЕМИ,1
25965,РЕМИСИЯ,1
25966,ПОЛИНЕВР,1
25967,ЛЯВАмлечна,1
25968,РЕКТОХЕМОРАГИЯ,1
25969,ОКРЪГЛЕНА,1
25970,ФОРМ.СУПРА,1
25971,СКАПУЛАРНО,1
25972,НЕХИПЕР,1
25973,ХВ-NUM,1
25974,ХОДЕНЕ,1
25975,ХОНДРОСАРКОМА,1
25976,ТИБИЕ,1
25977,РЕЗЕКЦИО,1
25978,ЦИКАТРИС,1
25979,NUM-РА,1
25980,ст-ЧМН,1
25981,Чр.Др.неувеличен,1
25982,Сук.рен.отр.двустранно,1
25983,ннамалена,1
25984,оибем,1
25985,неув.Кожа,1
25986,Д.С.везикуларно,1
25987,АТП,1
25988,м.Ост.ст,1
25989,ст.меко-ел,1
25990,останалият,1
25991,дъга.Сук.реналис-отр.двустранно,1
25992,Координация-дисметрия,1
25993,НПП-дв.ТР-контролира,1
25994,Походка-силно-затруднена,1
25995,раздуто,1
25996,протежениедроб,1
25997,ПЛП-д.латентнацентралнахемипареза,1
25998,снижениколеннилипсващи,1
25999,Ахиловидв,1
26000,сетивностза,1
26001,синдромна,1
26002,ПЛВ-неув.Мл.жлези,1
26003,Оператвен,1
26004,ед.Е.С.Корем,1
26005,макуло-пап,1
26006,дв.НС-липсва,1
26007,вдвете,1
26008,дейнст,1
26009,двиг.режим-всички,1
26010,разп.зърна,1
26011,поверхн,1
26012,норм.периф,1
26013,Кетотела-отр,1
26014,Пр.жлеза,1
26015,Еластичен,1
26016,маамме,1
26017,интервенциа,1
26018,Прос.жлеза,1
26019,подижност,1
26020,белодрбните,1
26021,тпърди,1
26022,Менгацини-Щрумпел,1
26023,Д.Периферна,1
26024,средства-патерици,1
26025,Спастична,1
26026,колостоммна,1
26027,лява-спокойна,1
26028,Раните,1
26029,цервикалните,1
26030,Бедрото,1
26031,половиноа,1
26032,медиаланат,1
26033,Отоскопия-нормален,1
26034,третия,1
26035,увола,1
26036,офталомлог,1
26037,увел.ДС-симетр,1
26038,ДВУСТАРННО,1
26039,ГРАФИЯ,1
26040,ПРЕЛШЛЕНИ,1
26041,ПРЛЕЦЕНКА,1
26042,АДННИ,1
26043,ХРАНИ,1
26044,ПОСТОЯННИ,1
26045,СУБИКТЕРИЧЕН,1
26046,ОТЛОЖЕН,1
26047,ОПАРИТВОН,1
26048,ДНЕС,1
26049,ПРЕДВАРИТЕЛНА,1
26050,УГОВОРКА,1
26051,НХО,1
26052,ПРЕХОСП,1
26053,МИНИМУМ,1
26054,СПЕШНА,1
26055,СОФИЯ,1
26056,дехоспитализиран,1
26057,депакин,1
26058,прихиатричната,1
26059,ХАЛЮЦИНАЦИИ,1
26060,АГРЕСИЯ,1
26061,НЕСВЪРЗЦАН,1
26062,С.Л,1
26063,Мрд-не,1
26064,тазове,1
26065,Внс,1
26066,Н.ЦВЕТОУСЕЩАНЕ-в,1
26067,РАДИКУЛИТЕН,1
26068,неподв,1
26069,взе,1
26070,ОС.Ало,1
26071,Спок,1
26072,увел.ДС,1
26073,портича,1
26074,темп.С,1
26075,соматовегетативна,1
26076,непорст,1
26077,ЛОКОМОТ,1
26078,цикантрикс,1
26079,см.Ту,1
26080,нормотимна,1
26081,сумти,1
26082,Инспираторна,1
26083,стереотипни,1
26084,поклащане,1
26085,придръпваща,1
26086,деформиращи,1
26087,Оцеративен,1
26088,коремана,1
26089,Макулопапулозен,1
26090,придопир,1
26091,тънките,1
26092,подбедриците-посттравматични,1
26093,яйцевидна,1
26094,сакралния,1
26095,Радикулярун,1
26096,болб,1
26097,Радикулярен,1
26098,палп.увел.без,1
26099,гр.деформации,1
26100,Високофебрилен,1
26101,Пролабиращ,1
26102,тъкънно,1
26103,с-ус,1
26104,Запзено,1
26105,малеоларния,1
26106,С-NUM,1
26107,Слухопротезиране,1
26108,Некритичен,1
26109,себеотносни,1
26110,систематизация,1
26111,налудната,1
26112,Монотематични,1
26113,налудни,1
26114,ревностови,1
26115,преживявания,1
26116,Непрекъснато,1
26117,личностов,1
26118,МРД.Говор,1
26119,Изкривяване,1
26120,ъгъл.Сетивност,1
26121,пялп,1
26122,Хемороидални,1
26123,напън,1
26124,оточвост,1
26125,ТФ,1
26126,планос,1
26127,мекотъканна,1
26128,самоизследвания,1
26129,Церебрален,1
26130,подтиснат,1
26131,lien-б.о,1
26132,colon,1
26133,DATEU,1
26134,Виж,1
26135,Ст-,1
26136,Уртико,1
26137,подобен,1
26138,operatoi,1
26139,sin.Гинекологичен,1
26140,Min.Корем,1
26141,Cor-бо,1
26142,дясаната,1
26143,реблата,1
26144,cor-b,1
26145,подмокяща,1
26146,Koжа-чиста,1
26147,Пуимо,1
26148,севзима,1
26149,бащтата,1
26150,липфни,1
26151,хиперремирани,1
26152,Намира,1
26153,Хиперремирани,1
26154,Cor-Fr,1
26155,лигавице,1
26156,DATEСвето,1
26157,гърд,1
26158,неуверличени,1
26159,палпоатрна,1
26160,S.R.пол,1
26161,лявоо,1
26162,иметричен,1
26163,живи.Психогене,1
26164,о.ОЕСС,1
26165,здраве-добро,1
26166,ингвинофеморално,1
26167,интервертебралнитестави,1
26168,мускулатурана,1
26169,стълбс,1
26170,болково,1
26171,ЗАЧИРВЕНИ,1
26172,няма.Няма,1
26173,ритм.норм,1
26174,ОНКОЛОГтема-симетричен,1
26175,път.ТР,1
26176,ухо-хиперемирана,1
26177,секретсъс,1
26178,светлов,1
26179,палпацияналичие,1
26180,ДАСНАГЪРДА-БОЛЕЗНЕНА,1
26181,ТУМОРОВИДНО,1
26182,ясни.Крайници,1
26183,палаптоон,1
26184,крайнииц,1
26185,ДИЩАНЕ,1
26186,ПАРЕНХИМНИ,1
26187,боди,1
26188,хрпиове,1
26189,ккрайници,1
26190,Зацапани,1
26191,крак.Стъпала,1
26192,термочувсвителност,1
26193,двустр.с,1
26194,НУ-нормален,1
26195,задава,1
26196,взаимодействие,1
26197,казва,1
26198,физиологичните,1
26199,Урведено,1
26200,вз,1
26201,глав,1
26202,острота-визус,1
26203,бъд,1
26204,ЛВ-неув.ЩЖ,1
26205,органномег,1
26206,мек.Дишане,1
26207,Форм.PVCU-незач,1
26208,ерозий,1
26209,аднекси-спокойни,1
26210,неув.Пер.и,1
26211,М.Кожа,1
26212,ЩЖс,1
26213,Обоняние,1
26214,POLOVITELNO,1
26215,SUKUSIO,1
26216,чувствителнос,1
26217,а.д.педис-се,1
26218,обемсе,1
26219,нормале,1
26220,Периодична,1
26221,вплътнен,1
26222,Коса,1
26223,фланга,1
26224,положителе,1
26225,кйкй,1
26226,ната,1
26227,ший,1
26228,Пол.равновесни,1
26229,ПОВЪРХНОСНИ,1
26230,медикация,1
26231,предходни,1
26232,усна,1
26233,размрери,1
26234,мм-рецидив,1
26235,рак-неув.ЩЖ,1
26236,СИМПТОМАТИКАЯсна,1
26237,polovitelna,1
26238,равновесна,1
26239,жизнени,1
26240,пална,1
26241,болкапатор,1
26242,екг.НЕВРОЛОГИЧЕН,1
26243,хоризонтолен,1
26244,РОМБЕРГ-леко,1
26245,дъна-DATE,1
26246,разстройство.ОДС,1
26247,компресивен,1
26248,чорап,1
26249,ОФТАЛОМОЛГ,1
26250,DATEГОД.мастен,1
26251,с-м.консултиран,1
26252,ехокардиография-DATEгод.мастен,1
26253,глик,1
26254,DATEгод.микроалбуминурия-NUM,1
26255,КАТЕТЕРИЗИРАН,1
26256,ЛВ.корем,1
26257,кретинин-NUM,1
26258,год.корем,1
26259,кретинин-DATEгод.корем,1
26260,екзематозна,1
26261,год.И,1
26262,липома,1
26263,париеталис,1
26264,абдоминис,1
26265,MРД,1
26266,ориентитн,1
26267,опорно-двигателния,1
26268,год.консултирана,1
26269,цервикобрахиален,1
26270,пълзящ,1
26271,ИDATEГОД.екг,1
26272,креатинин-DATEи,1
26273,DATEГОД.екг,1
26274,СНР-живи.двустр,1
26275,вкф,1
26276,норм.Афебр,1
26277,пулсации.Психичен,1
26278,карцинам,1
26279,уд-мин,1
26280,уд-м,1
26281,Слека,1
26282,подр-описана,1
26283,Р.ДЪГА.ИЗСЛЕДВАН,1
26284,КАЛИЙ-NUM,1
26285,ФЛ.КОЛИ,1
26286,ЛИЕНАЛИС,1
26287,ДЕСЦЕНДЕНС,1
26288,СУК.РЕН.ОТР,1
26289,сърд.д-ст-аритмична,1
26290,сттатус,1
26291,ДШАНЕ,1
26292,БОЛ.ЕЛОДР,1
26293,сук.реналис-двустр,1
26294,УСЛОЖНЕНИЯ-ЗАПАЗЕНИ,1
26295,ГОЛЕМИ,1
26296,ДЛАН,1
26297,ПЛАКИ,1
26298,Л.ХОДИЛО,1
26299,ПР.ПОВ,1
26300,ДР.ВЛ.ХРИПОВЕ,1
26301,СУБСК,1
26302,ХЕМОРОИДАЛНИ,1
26303,субскапуларно.Сърд.д-ст-ритмична,1
26304,двустранно.Сърд.д-ст-ритмична,1
26305,сук.рен.двустр,1
26306,РИТМ.СЪРД.Д-СТ,1
26307,БЕДРЕНА,1
26308,Л.КРАК,1
26309,ПРОТЕЗА,1
26310,ЧЕТИРИТЕ,1
26311,МЕТЕОРИЗЪМ,1
26312,фариткс,1
26313,пс.разв.по,1
26314,набл.ОПЛ,1
26315,норм.везик,1
26316,зрит.анализатор,1
26317,lepru,1
26318,ortdke,1
26319,плеторично,1
26320,дейност.Тонове,1
26321,рани.,1
26322,Полови,1
26323,неразширена,1
26324,тибиалес,1
26325,грипоподобен,1
26326,макулопапулозновезикуларен,1
26327,разпространен,1
26328,центростремително,1
26329,проксималните,1
26330,ефлоресценции,1
26331,таонзили,1
26332,сцрдечна,1
26333,постер,1
26334,друга,1
26335,кожа.Лимфни,1
26336,до.пъти,1
26337,палпаторно-неболезнен,1
26338,допустими,1
26339,предилекционна,1
26340,сгъвните,1
26341,придържане,1
26342,бельото,1
26343,око-сълзене,1
26344,ЩЖ-увеличена,1
26345,развитие-норма,1
26346,Cor.аритмична,1
26347,опериртивен,1
26348,крак.Отоци,1
26349,Инактиветна,1
26350,относителна,1
26351,Краиници-коленни,1
26352,стави-леко,1
26353,Pulmo-Везикуларно,1
26354,подбедриците-оперативен,1
26355,мида-САCor,1
26356,областатна,1
26357,лишей,1
26358,палпациянад,1
26359,упрътнение,1
26360,възпъление,1
26361,Уретра,1
26362,Стент,1
26363,Краиници-дясна,1
26364,китка-ограничение,1
26365,ЩЖ-ляв,1
26366,дял-напипване,1
26367,ЕЕГ,1
26368,шията-Са,1
26369,Германия,1
26370,налчие,1
26371,видлиг,1
26372,рефл.леко,1
26373,хипестезия-запазена,1
26374,нам.вибрационна,1
26375,венибо,1
26376,формациинеуголемени,1
